Actual,Predicted
118.6,189.06586347400219
178.6,204.46432648945523
88.6,193.0157701165016
78.6,249.86970660910671
248.6,237.599125543318
318.6,170.11860900666886
143.6,190.4272932769592
178.6,178.68806421063252
118.6,215.60013092940716
93.99,232.9010580860652
278.6,217.35778691993812
273.6,218.25309400193578
134.36,219.6071443949304
88.6,164.78632760193696
348.6,242.76837182494432
198.6,211.27129491158175
108.6,182.1979924514206
140.6,224.81328233694956
73.98,152.24534612870207
118.6,215.76621782331364
188.6,179.0267355240335
498.6,466.5228674561416
178.6,215.55619881302746
143.6,191.0081585661496
205.6,189.93262293727955
178.6,220.21028269845786
188.6,180.2812502190239
168.61,219.81271410906317
368.6,331.5905720098224
113.6,177.38515802486424
68.6,188.88081603372385
298.6,344.4006614227088
318.6,230.50590377703443
188.6,173.50458501526282
138.6,216.26184663408188
203.6,220.19116980651563
248.6,228.32656270356827
140.6,219.58987267043452
413.6,238.85803562610894
188.6,225.9380609342054
178.6,204.46432648945523
358.6,300.2910378078936
50.99,103.55438151837598
408.6,397.2864555381576
408.6,409.0516835961038
683.61,620.9141491884681
88.6,218.55118680703006
128.6,186.0274168203289
278.6,255.63449970330893
188.6,242.67847731733312
205.6,165.05180234370673
348.6,229.01652667583406
188.6,166.76390729304654
218.59,193.03235704551494
123.98,153.65249741493963
268.59,230.4011739891985
103.6,170.56375182822106
148.6,165.05180234370673
140.6,241.25751323669007
202.6,269.436516661502
218.6,193.0157701165016
308.6,269.905684540556
78.6,165.86403711184525
140.6,200.65889149430183
151.6,148.14793027703791
218.6,177.9335726468975
168.61,216.3057787504615
118.6,194.02280836877952
148.6,181.12046215794885
308.6,401.38460072884345
413.6,223.81887008906958
488.6,243.21579845932567
202.6,209.86220968993518
228.6,164.53376031193528
218.6,196.42060391916
188.6,276.4601471095863
258.6,210.2612814492153
113.6,166.86372893644338
468.61,216.3057787504615
172.6,232.97274706758333
203.6,166.3567030994764
308.6,420.7061979273
238.6,215.71868433484994
264.36,202.80754759215847
184.35,213.36619015627963
140.6,224.98115560424753
244.6,208.41158777534997
98.6,211.5079970629265
298.6,227.43549471251444
172.6,269.7103088052783
191.6,206.52071166534867
118.6,215.76621782331364
238.6,195.60579462198234
328.6,329.8738421159549
238.6,218.24216399902213
98.6,216.26184663408188
233.6,191.50935432383528
408.6,347.2840719617025
158.6,210.62527908043856
578.6,400.9606914377532
378.6,364.09005986238355
88.6,157.62816220154014
408.6,397.570414906164
598.61,614.575155224872
102.6,225.4866568744717
168.61,216.22185632177832
598.61,598.7619132866461
58.6,190.97098696824617
162.6,208.2358394768353
168.61,231.5706290660967
140.6,193.76374054067205
143.6,176.33887584349873
123.61,171.94872602264462
478.6,243.21579845932567
308.6,390.1874017053865
163.98,164.70866633616697
151.6,225.18372793929709
358.6,355.4085650456914
128.6,163.50417428300975
53.99,49.82677875003586
308.6,260.1168701641038
138.6,236.08651354280562
102.6,229.72508492650925
198.6,253.24822316704842
518.59,499.42264712127377
183.6,242.1510127744278
268.59,244.34761756737637
172.6,238.89703086293758
198.6,232.4418184204386
518.59,427.1068457575913
358.6,361.35302353273687
218.6,178.05228933443013
338.61,230.34945273111032
268.6,225.13110775319103
154.35,176.5494202716649
168.61,178.68806421063252
93.99,87.85921360429124
214.35,222.744762569157
158.6,230.26103593325124
428.6,324.80623108851046
348.6,394.23535787004135
53.98,91.95016487657048
408.6,410.6014683131373
388.6,275.15171604246314
188.6,229.0456346313683
218.6,275.5747797637514
316.6,420.66671856802844
148.6,204.64267637769524
123.61,222.74231248649136
98.6,149.14636847201555
198.6,216.26184663408188
151.6,141.0580051415394
278.6,219.56612582188072
378.6,410.5367325732206
218.6,215.72502198185822
618.6,618.5377997772678
98.6,224.583718572552
358.6,384.46103159158434
418.6,458.14854342388276
298.6,415.7051607461926
265.6,244.1386386304023
328.6,273.97804466632385
228.6,225.09514071539212
218.6,280.05523071599146
333.61,245.14352678359927
408.6,417.0847247839763
188.6,142.47491508583664
198.6,202.15179504677408
478.6,230.21031901621075
285.6,330.52184862361156
278.6,292.12715168022623
318.6,273.8777217116401
168.61,273.91606848178895
215.6,278.5870453599727
398.6,410.7419839431912
278.6,413.1088701987564
403.6,338.21369322124804
93.6,172.10468986876978
158.6,190.11097282551955
508.6,391.9441032282221
398.6,315.83586693676443
298.6,272.6227097719061
408.6,410.6946348476657
178.6,135.0994692242293
188.6,179.0968770701078
88.6,165.46853713201878
289.6,255.56414295303796
458.6,420.22472259504417
233.6,234.11659782658765
183.99,104.97146355348782
228.6,166.8438140045481
188.6,216.22185632177832
248.6,233.9078874718061
378.6,423.69434693015717
226.6,175.66329018006869
368.6,323.8112648710522
248.6,237.599125543318
228.6,216.22185632177832
173.98,68.8124709961236
118.6,245.57951094954436
248.6,271.40824192803103
338.61,379.8578180866927
228.6,234.68553801747458
98.6,177.08194608730656
42.98,87.82878848205954
498.6,492.38611957859916
203.6,272.5821980331676
103.6,188.75929630711312
468.59,465.8918488969507
308.6,413.97163905448224
228.6,243.64968028685666
443.6,446.0103973699599
228.6,229.81367215041425
364.52,256.93461928983504
308.6,232.10533952442304
244.6,230.715815072113
218.6,177.96996871782346
218.6,234.49835541739387
151.6,245.83219536700625
138.6,167.23859115960022
218.6,218.59117711933362
81.98,79.99411926480656
408.6,397.27745189680934
198.6,213.67511386739898
248.6,201.08804428282738
78.6,147.9856796394687
218.6,222.7830438802796
252.61,289.6644145918142
328.6,238.85803562610894
308.6,275.3312015515906
218.6,196.74660811577468
248.6,288.01466563596057
188.6,216.26184663408188
488.6,223.14980157899672
42.98,107.47212799243556
140.6,206.88069643616257
368.6,215.80894441054144
588.61,396.7234917207385
98.6,216.26184663408188
188.6,230.715815072113
30.98,86.71949797926331
618.6,623.0258312361476
98.6,167.3474813498554
178.6,252.513792105233
463.61,354.13664326294946
508.6,510.15510715765174
199.6,307.5926439910336
318.6,214.85584749645142
148.6,192.8201670228747
298.6,450.58490045977373
578.6,430.63444415861414
192.61,223.36762214116607
278.6,248.94784353626667
143.6,259.8895868958192
328.6,271.59675124218273
63.99,80.53559140521108
361.6,366.1718726646567
47.98,67.15350197365912
98.6,166.3567030994764
188.6,214.52274365137677
193.6,164.24818145511995
458.6,415.2545479354085
138.6,220.65683955744896
348.6,277.1524423407928
528.59,388.8803192092089
488.6,425.92465692580083
158.6,162.86743865740974
88.6,113.79173782306881
143.6,162.26774429683672
348.59,218.31491991176455
428.6,439.4922388944218
368.6,326.06815810282626
193.6,222.4285231983341
188.73,178.27170006211873
288.6,218.59117711933362
285.6,314.02187370591406
258.6,237.9340444709984
533.6,360.6645852702069
243.61,233.07616624752478
383.61,223.20063212722707
148.6,163.59032285490693
298.6,239.58634145654705
160.1,202.77120957992685
458.6,492.5707684701972
188.6,226.74877846364222
508.6,507.91211495354037
178.6,178.58685515864906
508.6,511.5876267050561
153.6,216.26184663408188
268.6,165.1958980859259
238.6,273.18859065033416
143.6,260.246970890959
328.6,215.72502198185822
313.6,260.6541225129228
98.6,173.0813431405242
178.6,215.80894441054144
215.6,324.58949550960915
508.6,427.7452543477243
379.35,404.1973560437483
285.6,265.7432344357014
238.6,230.8577192750152
328.6,293.4137769788321
408.6,423.582267726105
248.6,223.21814454536673
228.6,277.8732347510982
308.6,197.12709688221796
81.98,96.94807975848917
248.6,215.00889962230175
508.6,520.5604136533744
111.98,90.67367418393638
218.6,257.3510154182222
151.6,241.79230067451334
148.6,225.0774138378031
258.6,185.69397369034544
191.6,196.99762875546807
368.6,273.18859065033416
208.61,214.65470965355107
191.6,236.3788193702037
198.6,164.30200774641418
308.6,233.4604450209347
140.6,225.25963667393015
178.6,269.5828002798583
298.6,310.58564575825926
208.61,193.2290856919111
148.6,198.03734284534468
818.6,413.9125544453288
49.99,109.5807373990452
563.6,443.9320811893008
125.98,213.507113827621
368.6,273.65537367558
140.99,98.49959340096119
128.6,216.26184663408188
183.6,162.99206868315918
328.6,213.56687152888034
208.61,267.33894755948774
533.6,413.1088701987564
508.6,511.11379681490655
183.6,291.40489330921696
228.6,196.77746541512317
348.6,459.68846121093355
298.6,255.80301814591584
123.61,169.62975459617297
348.59,243.15930026428586
148.6,179.0267355240335
81.98,79.2126936098179
328.6,216.22185632177832
508.6,511.7486872311547
248.6,271.62578174837176
348.6,276.87203415610185
133.6,176.65939932107148
318.6,216.26184663408188
101.99,183.55199904017252
383.61,229.01652667583406
148.6,243.21579845932567
458.6,423.17395805518225
428.6,453.71429740029663
108.6,177.49294991064963
238.6,178.06062694713847
198.6,193.1222930564201
338.61,307.0701239169146
116.98,124.29224426764375
191.6,219.8987367933848
244.6,249.65851856478352
284.61,224.21984873490612
183.6,272.72328833525455
183.6,279.79690294773724
148.6,190.76822558822084
244.6,263.209269592735
308.6,314.72497656318865
143.6,232.1429928591156
268.6,167.1085659215435
233.99,177.36579244222156
121.98,79.99411926480656
538.6,468.2892083971482
263.6,206.49592144621124
348.6,393.7206947715411
216.6,233.12104673596025
208.61,165.587712314657
78.6,214.70917641838147
278.6,304.0699544583988
258.6,252.81162771610533
140.6,206.86534343160776
238.6,202.3188498030963
148.6,215.71868433484994
218.6,388.26112986554466
88.6,115.44782661494432
151.6,179.93433270505705
528.6,414.0620107454049
428.6,384.24112309788245
318.6,225.23819470412752
348.6,395.25096101118396
358.6,361.84491120377606
188.6,164.06276268706992
208.61,261.3829259871973
208.61,216.26184663408188
244.6,272.4816194698191
258.59,215.72502198185822
348.6,255.49726607190357
108.6,160.88240097778052
278.6,202.9453744224437
318.6,271.2013570789615
398.6,193.0007733298093
138.6,231.83936818500737
308.6,319.5970085584139
140.6,216.29896120961587
168.61,217.73173594585208
119.6,217.50602498905812
178.6,224.30620915603208
328.6,250.48868012163496
278.6,445.84382944935044
218.6,214.52274365137677
238.99,265.8262592163204
168.61,252.6813275389788
198.6,198.86280699910654
214.35,348.0713603867459
508.6,468.8712856355255
153.6,216.26184663408188
518.6,509.8002563747221
178.6,220.12299171713394
191.6,237.07458552116438
468.61,280.1740830592685
408.6,340.2714635744049
448.6,459.4008728967815
98.6,193.28524162509058
1649.6,321.5076377792637
298.6,269.7620193617285
178.6,218.24216399902213
101.6,193.32536158626638
168.61,238.1380562846913
278.6,270.59426980711316
168.61,241.4587747216275
228.6,215.72502198185822
503.61,546.1718141769943
188.6,372.0137373300799
203.6,194.03571616766953
278.6,241.8118026061328
198.6,334.49756362920425
198.6,210.85359632213397
162.6,205.07063343386858
188.6,300.2910378078936
191.6,196.39398835527751
68.6,167.96829111944655
81.98,78.73817575068612
208.61,172.42680611788575
148.6,224.13058995835897
98.6,216.26184663408188
148.6,197.28436871533668
248.6,177.9335726468975
168.61,194.49152127589366
128.6,185.05178104902438
158.6,269.1984395805168
398.6,277.9453993040423
160.1,203.68312933750428
151.6,267.3592346806998
358.6,204.64267637769524
428.91,292.26457808074474
278.6,235.6098866376847
338.61,218.59117711933362
448.6,216.28237631331882
228.6,219.9743503903709
188.6,194.10659018465125
118.6,195.52019569508943
316.6,383.20779039244684
148.6,193.22715356381374
348.6,354.7963144060777
208.61,218.21048146641883
188.6,259.1233098226559
244.6,258.6586190620071
148.6,197.29178885673787
269.6,229.34084737704086
178.6,214.85584749645142
208.61,216.3057787504615
408.6,414.2066573055756
308.6,420.57857237946814
296.61,325.7627349514843
408.6,215.72502198185822
188.6,283.0996514237023
448.6,215.80894441054144
198.6,217.11103371415734
148.6,230.12228278056293
298.6,267.2316958369671
128.6,196.05922688151554
140.6,231.899027637116
158.6,273.53223210626373
298.6,301.4702968773098
103.6,218.11404103185885
448.6,258.89131765486235
341.6,387.6312268780968
66.99,74.26393964626617
398.6,249.1636574395629
308.6,192.89907402100403
358.6,363.55093721377546
118.6,186.07823302237293
215.6,193.0007733298093
241.6,269.4401040291589
318.6,338.3187622809871
368.6,272.7378525588342
93.99,134.3890679351433
398.6,354.4021523169945
328.6,424.85928113658514
173.6,172.19633597340464
253.98,96.800414698878
215.6,167.3474813498554
228.6,257.45573155478365
208.61,203.68312933750428
218.6,311.74626286190727
318.6,230.0710790007062
190.99,103.69467121612672
318.6,396.7587521033978
78.6,218.59117711933362
253.61,224.9052915210885
148.6,242.58364751257253
98.6,216.3057787504615
228.6,194.67415409387445
188.6,228.3929321541435
283.6,245.73239919852213
140.6,227.00306190562185
218.6,201.5645946576437
408.6,411.12912639109317
428.6,416.4593867193104
188.6,225.13110775319103
160.6,232.97274706758333
518.6,570.2856553888641
298.6,268.2423508858153
197.61,201.84929159151466
98.6,228.75843971444215
408.6,394.4937540228173
103.6,153.92244773498635
188.6,238.69763396566339
178.6,214.85584749645142
448.6,208.49467829389997
198.6,217.0906829305059
328.6,354.13664326294946
248.6,216.26184663408188
127.6,138.67793730733047
473.6,354.2585874128227
363.6,263.1768090350504
193.6,218.40712679448887
428.6,412.2817020830046
213.6,177.6469599775868
228.6,304.3685111477179
298.6,216.7197112143752
233.99,163.19350712459956
81.98,116.54507485663648
448.6,410.69539802562946
298.6,215.71868433484994
148.6,179.0267355240335
193.6,242.8288302413065
140.6,233.24795767419198
268.6,196.7496194122897
208.61,181.05042193185858
278.6,265.61451096500156
168.61,216.26184663408188
248.6,229.72508492650925
248.6,233.97769189330666
198.6,165.99630608724567
618.6,677.3075483887113
102.6,226.64527431292788
353.6,224.21984873490612
218.6,234.4065989268528
168.61,326.7147195077017
338.61,261.07828535802184
238.6,218.59117711933362
203.61,172.95592197859295
168.61,178.01259528835826
358.6,359.4904913524362
428.6,440.0894910638302
218.6,216.28976197747406
458.61,421.25821442844017
248.6,304.95156858666337
113.6,193.33985215416953
328.61,338.21369322124804
298.6,267.33894755948774
358.6,285.41594320872184
308.6,367.91781520395546
198.6,223.14980157899672
168.61,234.02027889902993
198.6,189.0292940551864
