Actual,Predicted
73.98,89.891556
558.6,512.60535
108.6,175.88005
118.6,199.17656
54.99,95.73708
378.6,349.4139
98.6,206.92993
158.6,211.96324
308.6,402.22327
248.6,262.27084
98.6,214.18488
178.6,194.7505
155.6,232.48515
208.61,174.81076
408.6,386.98438
213.6,233.51329
598.61,598.4375
278.6,239.3887
448.6,219.17227
102.6,170.0547
378.61,239.35954
368.6,250.76315
213.6,285.5633
298.6,288.3578
143.99,103.37219
78.6,139.12228
738.6,486.27734
268.6,187.76886
86.98,88.44981
202.6,235.77547
148.6,179.77284
150.6,260.99673
172.6,215.73935
188.6,286.04288
150.6,194.78905
518.6,283.46548
148.6,250.79686
228.6,243.62036
198.6,247.33173
408.6,404.2592
140.6,175.47568
378.6,267.44025
172.6,248.65506
208.61,255.10846
248.6,242.21017
218.6,201.6039
248.6,310.97275
202.6,171.47304
318.6,282.21014
378.6,290.76102
148.6,184.96799
303.6,326.43964
253.61,233.13689
151.6,259.88187
78.6,253.3619
279.6,211.13281
140.6,224.15495
148.6,219.11241
328.6,214.7798
508.6,585.3808
198.6,194.28337
298.6,230.40448
88.6,121.15475
528.6,473.19922
268.59,256.85562
318.6,275.7096
159.35,208.34541
148.6,197.68558
228.6,190.2379
248.6,255.11382
71.98,69.28667
288.6,257.43106
278.6,248.58273
358.6,209.20012
107.6,138.80405
398.6,355.0238
378.6,202.5086
188.6,306.49698
213.6,167.79533
158.6,210.5799
168.61,182.31618
298.6,240.48524
308.6,251.04529
298.6,319.08817
238.6,230.9463
358.6,267.17676
188.6,164.1359
298.6,295.87704
290.6,240.60811
248.6,284.59848
123.61,222.1708
308.6,392.31927
253.61,237.60286
358.6,364.0984
278.6,229.29106
158.6,329.533
348.6,234.4344
208.61,237.65709
228.6,239.00853
47.98,40.329266
158.6,188.55505
378.6,398.1412
233.99,129.2816
298.6,396.61588
208.61,224.02524
248.6,229.60115
192.6,223.20189
238.6,264.45184
348.6,389.86444
151.6,191.56956
298.6,245.40994
238.6,225.10008
241.6,275.55942
348.6,375.8248
228.6,245.56902
358.6,212.86205
218.6,171.84552
198.6,191.83633
118.6,206.71164
93.6,190.81462
198.6,222.6858
185.6,197.22539
598.61,504.25388
645.65,177.1767
158.6,234.29494
408.6,619.62085
191.6,179.9065
213.6,229.3374
168.61,238.85435
138.6,229.05725
151.6,129.24997
328.6,271.8397
378.6,416.74847
112.6,177.25604
202.6,248.78687
478.6,276.94232
88.6,137.62521
138.6,187.74231
228.6,247.79774
172.6,157.51808
228.6,278.41464
368.6,280.61945
328.6,213.00325
188.6,256.2963
259.6,204.04568
428.6,410.7312
338.61,418.58615
608.6,601.59454
140.6,211.5669
188.6,185.2113
318.6,246.8432
238.6,234.61438
148.6,191.3457
98.6,209.13287
168.61,192.04312
178.6,205.18979
198.6,183.5256
263.6,207.73195
408.6,326.563
398.6,352.4349
398.6,309.9992
158.6,242.55019
148.6,156.5279
348.59,333.46246
438.59,272.30164
228.6,305.55164
178.6,243.0097
372.6,223.47263
191.6,222.55402
318.6,258.88602
198.6,200.98306
198.6,216.14749
293.6,244.7085
248.6,249.92996
313.6,242.5849
408.6,284.95203
508.6,551.19324
178.6,194.87329
118.6,208.26648
208.6,263.063
268.6,305.44107
98.6,175.54807
168.61,182.93588
88.6,197.63504
103.6,147.49394
215.6,223.29683
68.98,77.26477
269.6,211.93965
140.6,216.67638
258.6,316.299
161.6,238.64626
191.6,210.25
168.59,204.33405
358.6,362.924
228.6,305.55164
348.6,324.45404
408.6,420.79895
157.6,153.81242
668.6,343.77014
278.6,333.88065
118.6,142.99532
438.6,390.161
463.61,251.4557
202.6,241.68018
508.61,387.8168
153.6,261.71423
82.98,81.44853
138.6,265.6675
128.6,207.81409
151.6,219.0453
408.6,417.0405
468.59,415.95932
273.6,242.78401
258.59,196.6929
408.6,415.5478
158.6,176.71411
102.6,238.08955
598.61,588.3433
188.6,233.44281
348.6,310.47852
258.59,246.02461
228.6,208.13158
128.6,172.89748
498.6,488.17548
638.61,265.2853
148.6,220.25589
258.6,243.79349
244.6,251.52834
298.6,274.64673
241.6,258.50476
178.6,204.8488
218.6,195.95335
298.6,220.11992
98.6,135.4974
78.6,123.13029
158.6,154.79276
428.6,252.30869
148.6,242.90565
202.6,239.34
153.6,223.76509
213.6,246.38098
158.6,177.31972
288.6,283.62933
638.61,390.61945
408.6,554.3472
198.6,228.64622
658.6,502.63376
118.6,180.097
408.6,517.0116
151.6,291.43384
164.98,113.72741
248.6,244.97751
198.6,168.56032
47.98,102.2269
208.61,231.54262
358.6,285.24805
111.6,200.70432
308.6,213.32256
232.6,184.43854
278.6,201.97478
151.6,225.43024
178.6,169.73433
82.98,86.50911
140.6,199.76447
398.6,211.89636
554.61,296.17108
248.6,281.56198
398.6,285.13364
258.6,245.24664
388.6,242.39613
398.6,429.4193
238.6,233.79648
1248.6,440.09683
248.6,256.11972
308.6,379.8266
98.6,158.08803
284.61,226.6799
138.6,202.9733
528.6,404.0769
348.6,188.22523
218.6,196.7048
278.6,229.31514
285.6,281.62433
244.6,314.36932
113.6,170.11072
248.6,223.73322
118.6,205.50237
213.1,287.212
188.6,285.68402
268.6,198.01437
298.6,233.82872
338.61,228.87625
378.6,359.0718
453.6,321.394
148.6,182.08168
148.6,184.84146
140.6,206.07564
418.6,468.61954
408.6,395.11444
98.6,173.47255
140.6,231.97528
128.6,199.95706
218.6,230.14893
168.61,208.33258
42.98,65.47292
215.6,232.74756
108.6,177.18
161.6,200.5328
372.6,247.67198
268.6,272.1635
238.6,278.87918
183.6,254.29826
113.6,164.36885
269.6,212.80252
258.6,300.639
218.6,183.36569
288.6,194.81148
598.61,405.3388
168.61,203.49765
378.6,400.6975
108.6,163.15085
298.6,416.59772
208.61,285.24335
328.6,297.7384
178.6,255.01212
98.6,212.45473
428.6,414.80682
148.6,245.18762
168.61,162.23659
228.6,267.76245
168.61,199.02135
279.35,309.1237
168.59,215.81148
408.6,411.96585
168.61,226.76773
274.6,288.64285
188.6,176.94444
191.6,245.01088
172.6,236.52203
259.6,285.12286
178.6,194.25545
488.6,184.47969
278.6,215.72711
278.6,267.80484
248.6,233.58475
508.61,246.52194
98.6,205.47499
168.61,297.8404
253.61,191.45898
258.6,209.9043
328.6,182.89642
278.6,181.41718
268.6,227.67036
218.6,246.38048
308.6,271.45255
298.6,235.30484
408.6,357.3445
398.6,254.04573
138.6,162.13052
568.6,322.43143
478.6,467.04608
193.6,230.9453
428.6,346.46655
213.6,184.62582
148.6,231.28488
258.6,174.47885
140.6,177.86095
188.6,295.09128
168.61,232.66771
198.6,246.05989
268.6,272.92087
498.6,525.093
378.6,353.1851
198.6,220.98244
191.6,309.8981
293.98,118.48847
328.6,251.18025
298.6,241.63986
348.6,274.477
298.6,313.4944
188.6,225.18121
269.6,229.80191
328.6,233.88437
81.98,30.420887
113.6,219.86847
658.6,418.26038
278.6,245.72034
288.6,383.17978
268.6,256.9991
498.6,472.55524
88.6,195.86552
98.6,138.79387
148.6,218.1679
293.6,198.00882
241.6,170.22293
308.6,202.4624
508.6,494.05286
140.6,220.51172
508.6,573.1936
413.6,464.39963
202.6,377.76837
328.6,288.3578
378.6,434.5076
223.6,197.81097
448.6,455.48706
193.6,325.95715
198.6,196.41347
188.6,216.73186
98.6,208.90228
508.6,501.64066
118.6,162.65971
218.6,320.7086
390.1,294.3504
88.98,101.10764
140.6,228.46486
298.6,188.36736
203.6,262.11975
198.6,201.61583
193.6,277.34726
318.6,245.57765
248.6,248.91545
98.6,183.88074
118.6,279.03622
378.6,431.06592
168.59,246.82036
428.6,405.6972
198.6,193.06311
118.6,194.2248
203.98,151.44861
208.61,213.99344
145.6,206.2398
108.6,154.98416
308.6,349.87787
298.6,463.30283
103.6,232.66771
258.6,363.63705
268.6,194.3259
158.6,301.20285
148.6,163.65901
428.6,405.9519
192.6,225.538
208.61,274.81165
178.6,224.3654
258.6,235.74396
198.6,215.98154
103.6,190.38347
268.6,210.63255
148.6,268.4559
208.61,211.06555
318.6,284.26978
298.6,229.05725
178.6,256.08328
203.6,229.1732
98.6,185.70789
191.6,191.79787
408.6,331.83588
398.6,466.70724
248.61,254.79572
278.6,260.94348
308.6,273.23788
188.6,229.99048
118.6,136.18613
167.98,164.37859
128.6,167.83916
138.6,191.97116
223.6,229.01495
228.6,213.61145
508.6,555.57495
82.98,91.70464
116.6,245.053
42.98,75.2732
81.98,98.49964
238.6,134.9495
143.6,176.3591
533.6,461.5196
278.6,535.54083
258.6,221.02585
308.6,269.69214
215.6,157.80376
148.6,217.53824
68.6,131.93156
268.6,215.38972
143.6,192.81863
184.35,208.52473
238.6,276.73993
101.99,84.06473
191.6,205.38525
318.6,381.7756
138.6,217.37773
228.6,169.77257
498.6,497.83743
518.6,351.80466
168.61,165.72435
118.6,190.94096
148.6,211.85594
198.6,198.00882
238.6,207.94229
198.6,210.51881
328.6,291.50858
683.61,630.1326
154.35,194.21165
328.6,243.14879
172.6,248.08067
438.6,315.92096
248.61,264.88742
447.59,215.26714
218.6,257.6281
183.6,170.84624
53.99,97.67246
308.6,362.73355
238.6,193.84192
151.6,141.64018
113.6,150.09238
372.6,259.4775
96.6,152.82243
128.6,150.90457
378.61,219.99547
66.99,75.7053
158.6,190.93303
338.61,275.0427
353.6,235.2132
259.6,309.9836
202.6,338.42264
148.6,173.31909
298.6,286.95248
168.61,281.77072
83.98,134.20932
248.6,241.11853
278.6,254.46031
121.98,91.83106
318.6,273.14432
158.6,219.50273
193.6,143.8019
268.6,217.19496
608.6,611.4967
78.6,218.20209
98.6,134.79208
298.6,275.78366
253.61,240.36067
213.6,194.84344
358.6,279.79074
308.6,429.4193
113.6,120.633026
228.6,201.48335
108.6,230.12097
109.35,244.48953
215.6,196.97153
403.99,211.62682
278.6,213.77638
213.6,251.60999
151.6,290.32236
172.6,163.90456
418.6,409.3285
458.61,229.53044
168.61,228.18318
448.6,469.25586
198.6,228.95576
468.59,313.8842
168.61,269.14493
228.6,202.5086
218.6,200.20703
148.6,183.80788
308.6,230.76282
33.97,63.595333
298.6,344.42953
258.6,256.67163
244.6,247.91998
143.6,183.68747
696.99,208.5918
508.6,517.4447
398.59,423.42676
265.6,373.0831
197.61,178.4093
308.6,233.97176
533.6,511.95065
161.6,211.34866
228.6,271.57812
54.99,77.9959
448.6,480.45813
348.6,288.2765
128.6,176.63855
158.6,316.76276
148.6,188.14185
548.6,460.13358
528.59,377.92664
178.6,340.7514
208.61,207.84459
77.6,144.12033
308.6,285.04056
508.6,326.23846
228.6,129.30296
188.6,272.6575
202.6,229.73515
183.6,236.52203
298.6,309.90607
238.6,221.61595
303.6,216.73186
298.6,219.17581
258.6,250.9875
398.6,356.79565
203.61,219.48961
318.6,215.32913
348.6,349.343
191.6,212.45796
143.6,238.37544
408.6,405.3388
88.6,152.40239
308.6,395.23074
118.6,200.40833
178.6,305.83292
348.6,393.21643
168.61,194.25372
172.6,218.8198
328.6,340.14972
358.6,185.59622
338.61,299.9464
111.98,111.430305
408.6,326.56024
111.6,188.81425
78.6,211.50485
328.61,200.98027
408.6,469.25586
202.6,168.765
498.6,402.7706
215.6,233.09561
318.6,375.7557
278.6,213.31436
408.6,219.89679
244.6,237.04965
258.6,230.05888
143.6,187.88216
151.6,238.93556
161.6,205.85707
188.6,218.60881
172.6,250.60837
338.61,291.0873
254.35,223.86485
268.6,268.84042
138.6,480.36902
408.6,250.61787
468.61,245.18762
202.6,223.58952
248.6,218.75317
348.6,378.62625
478.6,309.4899
145.99,125.08463
278.6,215.8384
428.6,429.23608
278.6,253.1894
158.6,152.59283
408.6,411.96585
178.6,239.07532
473.6,404.48193
198.6,205.5414
508.6,514.3511
188.6,194.77655
308.6,228.74924
198.6,215.51038
228.6,209.42444
238.6,264.60745
191.6,181.60527
298.6,265.65012
138.6,172.12462
308.6,235.9243
278.6,398.91843
538.6,294.09387
168.61,319.2398
138.6,216.46606
208.61,234.23035
118.6,165.06265
191.6,220.85928
228.6,218.57472
408.6,433.79077
112.6,186.90608
118.6,170.49626
198.6,202.9422
148.6,214.91351
198.6,229.68929
140.6,182.99567
178.6,239.26057
338.61,239.96838
148.6,222.0993
108.6,231.66298
368.6,290.4635
215.6,195.84526
172.6,153.16779
98.6,154.43076
193.6,261.9147
156.6,192.55795
298.6,243.79129
298.6,235.59616
198.6,194.03403
168.61,187.5455
113.6,160.41646
202.6,333.77026
278.6,251.09132
173.6,233.85164
173.6,193.00154
418.6,525.6745
308.6,403.03598
378.6,314.20035
108.6,180.87221
268.6,331.20065
398.6,411.72443
47.98,60.40995
258.6,294.39304
378.6,403.32748
215.6,187.79895
228.6,255.13753
558.6,495.67355
268.6,229.80191
178.6,173.7368
358.6,211.26357
268.6,211.81229
428.6,403.2944
103.6,204.02916
318.6,399.5218
238.6,197.4393
202.6,184.53978
78.6,141.86441
468.61,511.95065
140.6,215.54027
318.6,242.21017
183.6,255.90718
238.6,134.9495
140.6,177.86095
268.59,292.6495
498.6,375.26074
318.6,285.3946
258.59,219.17581
228.6,220.51562
498.6,441.8037
248.6,241.4242
178.6,201.4007
218.6,230.21559
378.61,229.06256
64.99,153.28342
289.6,274.46722
238.6,218.2525
198.6,256.2963
118.6,206.04585
248.98,180.3573
151.6,233.79648
328.6,232.35677
140.6,145.63197
188.6,243.64316
298.6,210.48582
53.99,57.62043
47.98,57.72921
148.6,208.36966
248.6,217.23512
198.6,248.31009
358.6,257.9942
172.6,201.06235
238.6,228.30429
218.6,227.37233
112.6,220.09381
228.6,204.00792
188.6,262.274
98.6,221.55974
141.6,253.63458
238.6,459.42807
358.6,370.84164
688.6,525.6792
258.6,262.07684
173.6,232.48825
168.61,265.9928
148.6,180.99106
396.6,353.2201
244.6,229.296
284.61,210.0852
47.98,29.512968
191.6,202.27905
328.6,409.03003
328.6,336.77438
178.6,195.77716
363.6,226.40224
428.6,268.2497
140.6,260.6791
238.6,323.63583
168.61,210.45905
298.6,208.21002
117.6,216.24185
228.6,199.80884
168.61,246.7188
213.6,189.30647
92.99,77.70665
244.6,216.01877
398.6,387.59512
348.6,326.2971
222.59,231.503
298.6,282.8108
143.6,238.64626
268.6,342.9945
148.6,184.62582
398.6,380.66275
538.6,220.00766
368.6,406.26132
58.6,184.39432
328.6,309.76743
298.6,261.41418
408.6,295.40256
178.6,230.12123
238.6,217.44138
215.6,191.66866
338.61,222.11116
68.6,137.86774
498.6,510.9782
318.6,240.74599
151.6,123.03911
188.6,209.00551
238.6,416.61438
478.6,412.5149
288.6,246.61852
358.6,362.27335
348.6,386.98438
170.6,220.02295
268.6,231.54262
828.6,228.9555
268.6,250.48721
358.6,360.41852
103.6,168.38191
193.6,187.50887
188.6,200.09477
68.98,74.45506
218.6,274.30197
268.6,243.79349
203.6,232.78926
253.98,182.19879
248.6,270.915
268.6,272.9876
188.6,258.59692
368.6,385.71646
358.6,250.66902
358.6,356.52704
368.6,207.70732
168.61,211.60715
296.61,356.4541
433.6,259.8795
244.6,247.79774
298.6,232.78926
148.6,224.57254
151.6,264.23538
143.6,160.46838
298.6,251.0822
172.6,251.86855
328.61,217.7843
172.6,262.92596
268.6,188.03648
71.98,88.47934
378.6,295.62714
238.6,269.6417
298.6,169.46873
228.6,214.76598
408.6,328.91193
328.6,276.97006
328.6,238.98203
248.6,271.73798
218.6,345.02832
333.6,192.82474
508.6,400.4428
268.6,207.82986
348.6,447.14532
278.6,223.55133
148.6,251.40152
268.6,269.69214
98.6,171.64433
248.6,293.9801
398.6,444.41092
278.6,344.8179
296.61,381.82678
338.61,273.3217
518.59,412.5149
508.6,494.05286
378.61,275.6959
318.6,200.59932
218.6,227.94943
148.6,201.68971
296.61,336.5525
198.6,244.98848
268.6,173.22664
168.61,160.16042
278.6,208.10762
188.6,207.70296
298.6,248.7808
178.6,182.65874
303.6,241.47781
178.6,177.19669
238.6,243.00824
201.6,255.93605
138.6,204.28587
213.1,285.7435
191.6,190.56296
448.6,243.43173
428.6,333.20184
188.6,203.72375
191.6,349.18832
229.99,229.86751
843.6,280.55658
191.6,221.36157
213.6,244.06693
35.97,42.3619
278.6,266.82898
298.6,273.4343
148.6,262.33984
202.61,217.66608
198.6,206.03658
323.61,419.1808
398.6,516.0159
318.6,359.87988
318.6,189.08427
244.6,246.35384
118.6,164.68887
383.61,271.47665
138.6,211.67595
238.6,197.83698
258.6,350.2107
338.61,286.86548
192.6,219.51437
151.6,220.37941
223.6,183.68747
178.6,172.36574
348.6,281.7259
548.6,429.4193
248.6,253.64305
203.6,312.88846
188.6,185.2113
202.6,168.765
296.61,302.92914
378.6,433.90283
168.61,193.2619
353.6,238.1641
285.6,316.46042
233.99,182.64482
111.6,161.71335
208.61,220.72765
248.6,262.71573
348.6,312.9602
148.6,184.58139
278.6,214.50313
608.6,598.3268
213.6,197.70576
358.6,318.55176
288.6,199.15257
98.6,169.7396
218.6,239.90791
232.6,211.96324
198.6,304.2362
218.6,276.8418
293.61,202.1925
263.6,213.64531
276.6,226.07028
168.61,179.984
296.61,283.7468
66.99,79.93255
188.6,222.1067
198.6,214.60245
338.61,211.2724
308.6,257.01157
498.6,533.6235
308.6,254.29686
133.98,81.490204
112.6,199.78854
198.6,196.79185
88.6,107.86327
228.6,243.4585
151.6,207.4633
328.6,224.91962
143.6,281.4325
148.6,174.18024
443.6,338.21686
123.61,223.64134
188.6,185.65398
158.6,311.84222
63.99,94.52503
518.6,598.08765
168.61,221.20859
538.6,346.78247
328.6,304.9645
113.6,188.13062
148.6,173.48561
258.6,206.49529
308.6,199.93932
458.6,398.96597
148.6,252.1655
98.6,145.89879
202.6,252.26051
148.6,248.78528
118.6,159.33763
248.6,237.64803
403.6,349.63126
298.59,187.74231
378.6,346.78247
178.6,223.2379
318.6,229.86662
663.6,402.22327
98.6,176.22185
102.6,192.89001
428.6,377.44034
158.6,207.70732
227.6,195.23589
498.6,477.25314
248.6,326.6039
248.6,287.02985
113.6,199.44673
98.6,178.8096
268.6,323.2602
358.6,231.47731
318.6,286.4297
358.6,298.8829
168.61,157.52304
508.6,481.1895
178.6,211.62686
172.6,221.95958
418.6,404.94366
358.6,218.62993
68.98,53.20571
143.99,121.524956
208.61,238.89587
172.6,161.93991
258.6,237.44852
443.6,482.88785
140.6,215.16066
151.6,228.61984
143.6,204.54105
244.6,237.69678
168.61,203.824
228.6,243.14375
68.6,200.87766
198.6,264.12933
228.6,220.3019
188.6,242.90117
508.6,521.8726
218.6,217.34306
438.6,486.49023
244.6,192.29063
244.6,220.99039
458.61,406.21964
128.6,168.90875
548.6,246.0322
435.99,202.19218
168.61,268.4467
208.61,200.53955
223.6,226.99776
328.6,212.5539
140.6,207.16167
533.6,425.21448
151.6,191.28151
218.6,207.77359
188.6,173.65567
191.6,277.30368
118.6,261.71286
258.6,203.60338
213.6,203.51953
148.6,153.09029
498.6,491.7303
278.6,288.3313
498.6,481.1895
98.6,197.00429
353.6,228.68738
47.98,39.935715
238.6,281.86414
244.6,232.8769
328.61,281.66238
228.6,210.87209
259.6,199.7818
258.6,226.3264
140.6,243.20241
66.99,110.762886
278.6,347.65292
228.6,208.99896
348.6,211.42216
298.6,200.98926
98.6,157.52386
168.61,248.22119
268.6,187.51714
308.6,392.63174
178.6,179.87076
78.6,254.99963
408.6,392.0711
508.6,509.1781
269.6,277.34726
78.6,262.5761
109.6,188.76344
328.6,284.49606
308.6,271.63446
468.61,292.6495
338.61,238.02263
648.6,370.87354
258.6,244.5183
358.6,252.7139
248.6,207.26622
188.6,251.04529
298.6,192.64555
198.6,192.96199
138.6,200.4555
198.6,274.06314
98.6,215.42181
468.61,473.38156
278.6,250.88858
368.6,358.38284
173.6,177.50885
138.6,234.4344
428.6,167.7983
438.6,266.5056
248.6,229.88324
308.6,331.83588
148.6,163.98083
244.6,219.78696
248.6,224.28786
298.6,280.31775
428.6,354.4258
168.61,282.01602
308.6,433.7264
308.6,250.83861
262.6,283.18948
202.6,220.58107
298.6,241.50546
388.59,366.53394
248.6,251.30916
398.6,387.71277
148.6,213.90184
185.6,216.64322
468.61,512.11115
218.6,277.1159
403.6,243.06602
248.6,247.26599
218.6,194.17722
148.6,204.01976
358.6,364.5954
278.6,214.11185
244.6,171.70065
133.6,154.76587
548.6,231.77959
178.6,201.6446
298.6,274.71484
328.61,220.0889
118.6,210.48582
318.6,229.62404
168.61,229.15208
208.61,211.47905
98.6,162.38083
172.6,155.42271
238.6,230.0236
198.6,230.21559
202.6,119.00511
148.6,165.72435
108.6,185.23323
518.59,553.70233
318.6,338.02563
407.66,299.4429
293.61,193.71222
248.61,153.59
198.6,219.03972
148.6,225.2844
278.6,267.12512
398.6,357.067
318.6,490.48886
148.6,169.01799
198.6,212.10571
158.6,213.99344
508.6,453.22995
150.6,244.7426
285.6,250.89018
158.6,232.22629
112.6,187.5417
103.6,160.57167
308.6,218.20209
218.6,218.92232
378.6,239.91006
98.6,193.77484
118.6,212.36128
218.6,232.9111
208.61,162.35551
151.6,167.76068
98.6,230.9139
288.6,244.17657
318.6,218.75317
368.6,283.46548
598.61,474.70575
223.6,269.7348
111.98,123.91814
244.6,233.46387
508.61,271.67288
158.6,174.33257
168.61,244.35492
558.6,170.27142
128.6,211.98831
87.6,206.36316
202.6,236.52203
86.98,105.04098
248.6,245.01125
388.6,265.78442
258.6,312.35056
154.35,209.2175
103.6,215.73088
98.6,181.61998
208.61,298.19815
478.6,483.6981
608.6,643.4002
368.6,327.022
98.6,212.5373
47.98,117.210304
118.6,193.6325
188.6,200.09477
408.6,440.38153
223.6,245.7933
192.6,209.89589
168.61,206.92993
398.6,370.1907
113.6,210.6093
68.6,188.48772
140.6,220.90279
338.61,379.94867
428.6,291.25354
128.6,205.4661
141.6,213.31189
191.6,191.7545
318.6,322.94263
248.6,284.98135
268.6,292.8525
333.61,217.30014
148.6,267.47946
168.61,195.00717
88.6,122.07217
168.98,225.11842
258.6,285.5633
88.6,195.64905
258.6,218.2169
428.6,279.84314
188.6,161.78773
318.6,265.71054
293.6,206.50749
151.6,197.35074
218.59,199.34001
398.6,404.49026
358.6,362.27335
53.98,90.14887
108.6,180.30728
203.6,224.02524
192.6,210.6316
498.6,281.65057
183.6,239.00853
198.6,175.14096
98.6,201.36136
218.6,269.00644
168.61,239.75568
318.6,353.83408
368.6,399.6564
117.6,138.6639
548.6,240.95622
168.61,237.56445
96.6,185.94878
238.6,221.01117
161.6,327.49796
278.6,222.13203
388.6,250.30383
198.6,189.66275
278.6,431.89514
183.6,204.80453
333.6,269.47723
148.6,281.39902
98.6,194.68327
238.6,194.53021
358.6,215.55779
218.6,266.99826
140.6,219.07573
438.6,272.6575
398.6,226.30571
183.6,235.57712
198.6,243.52003
168.61,213.33691
198.6,256.75354
73.98,155.63846
198.6,268.6513
278.6,282.81985
178.6,182.56093
230.6,188.03648
253.61,217.6945
293.6,230.34671
202.6,229.73515
358.6,362.04733
148.6,186.97032
358.6,364.0815
343.6,244.79298
228.6,265.07452
118.6,161.33606
98.6,210.43425
568.6,423.67383
298.6,188.39447
488.6,193.35983
148.6,250.18407
398.6,437.96057
278.6,251.86855
218.6,299.19333
168.61,185.9711
298.6,261.6747
188.6,167.71306
643.6,580.3486
218.6,233.2476
98.6,174.09451
553.61,445.32288
258.6,240.02502
308.6,419.1808
238.6,153.94507
258.6,190.41966
348.6,247.39056
148.6,178.01431
168.61,197.04315
172.6,169.46873
288.6,215.11029
90.6,210.01178
191.6,210.32411
102.6,233.91943
408.6,406.76648
111.6,187.84044
443.6,406.42188
188.6,194.4195
138.6,181.2194
348.6,211.2724
208.61,161.07466
363.6,223.1211
278.6,247.75816
148.6,195.39401
418.6,441.8512
198.6,165.21492
598.61,608.91876
398.6,243.03082
183.6,232.26132
198.6,204.6688
398.6,407.84656
123.98,122.54164
178.6,170.94606
198.6,228.01903
128.6,164.99818
88.6,130.14748
308.6,221.28172
193.6,228.64464
278.6,250.387
408.6,350.57568
113.6,140.91719
218.6,312.32874
418.6,461.05942
118.6,224.41856
748.6,225.05972
538.6,553.70233
178.6,213.88687
248.6,258.0529
248.6,198.30354
228.6,247.92744
193.6,264.57983
188.6,205.21513
263.6,187.32419
258.6,209.3296
428.6,287.46762
151.6,158.63243
128.6,160.39427
228.6,218.92035
203.6,271.28522
118.6,226.21565
228.6,237.15515
111.6,194.8418
148.6,161.83049
193.6,251.32541
88.6,233.91963
308.6,364.08868
134.36,206.88002
140.6,249.35823
193.6,246.53566
91.98,57.43584
438.6,484.0247
508.6,255.3881
269.6,224.12761
328.6,302.55963
81.98,94.38856
398.6,428.6767
168.61,213.12018
148.6,195.00717
408.6,493.40894
181.6,238.35457
88.6,104.90756
758.6,637.0061
172.6,266.66687
328.6,286.42023
143.6,284.48798
91.98,88.69893
238.6,253.42113
235.6,195.39462
298.6,186.11641
398.6,239.39966
298.6,261.17307
148.6,183.00084
191.6,223.7138
278.6,214.16252
248.6,247.18745
285.6,305.37155
318.6,371.92358
133.6,266.49915
244.6,245.24638
288.6,297.30453
172.6,243.28093
98.6,178.65434
358.6,332.63785
368.6,267.44025
258.6,229.94557
598.61,446.16614
228.6,292.30795
101.6,156.61145
268.6,231.88016
138.6,210.60309
308.6,454.0753
42.98,60.358185
163.98,184.75002
396.25,192.82474
208.61,214.60912
488.6,309.4899
168.59,190.40366
168.59,195.42604
368.6,258.12
378.6,240.89276
498.6,507.5899
172.6,268.04413
207.61,182.72379
418.6,463.6527
96.6,223.86485
898.61,292.8525
313.6,237.89043
148.6,270.69562
248.61,247.09134
128.6,196.41751
33.97,55.697132
248.6,205.44313
198.6,189.66275
118.6,264.4629
148.6,226.28802
298.6,217.97252
198.6,213.5033
197.61,183.30003
378.6,383.76938
102.6,172.75006
388.59,446.3428
102.6,210.5179
258.6,215.8679
488.6,411.29468
248.6,243.86803
228.6,217.99315
118.6,225.29866
228.6,246.75302
308.6,323.68817
298.6,337.06027
328.6,339.1524
140.6,214.24963
151.6,226.63557
238.6,358.88052
361.44,234.6932
198.6,290.58536
508.6,482.7223
259.6,192.31085
498.6,530.0985
63.99,70.68117
228.6,225.18292
228.6,272.30164
378.61,232.0983
192.6,209.45935
228.6,185.23323
128.6,141.5487
338.61,184.55423
218.6,346.42853
228.6,188.42961
218.59,203.4884
53.99,122.33721
191.6,302.3156
188.6,292.81787
528.6,496.37686
348.59,264.61908
278.6,254.70067
191.6,207.4633
244.6,261.43454
598.61,611.9246
638.61,603.2269
328.6,223.84187
238.6,333.6615
151.6,232.31741
268.6,207.26959
98.6,222.67363
81.98,74.00137
148.6,178.56044
191.6,247.55766
151.6,168.77878
408.6,428.69803
298.6,248.78687
243.61,290.58536
128.6,168.03348
103.6,186.97119
188.6,217.4035
318.6,253.89441
218.6,314.20035
202.6,265.10275
113.6,202.19102
212.6,223.5689
140.6,237.13496
210.61,230.0445
338.61,289.48773
308.6,420.45496
328.6,201.87213
488.6,619.8659
228.6,234.79175
328.6,489.5038
188.6,254.38094
368.6,271.0755
288.61,229.53044
308.6,238.98203
248.6,330.31863
228.6,222.38963
308.6,350.57568
348.6,379.1128
213.6,248.8315
508.6,504.33804
191.6,251.30916
303.6,163.95316
268.6,262.37604
103.6,205.35083
278.6,284.50073
258.6,333.43262
241.6,247.28375
408.6,297.7572
212.6,232.74756
498.6,345.2554
393.6,207.51788
308.6,251.86984
248.6,280.46594
148.6,173.22316
398.6,249.75592
308.6,450.01633
358.6,357.72653
198.6,225.5464
298.6,271.0755
128.6,218.29369
313.6,292.5965
58.6,170.61015
203.61,264.85922
198.6,203.08466
183.6,168.19212
188.6,219.51732
52.99,88.63891
333.61,253.00562
308.6,255.84088
148.6,186.72809
458.6,241.61281
458.6,416.1319
168.61,212.5373
241.6,260.1869
248.6,222.37239
528.6,467.54483
213.98,118.20844
448.6,262.4111
223.6,248.47374
